"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/StarterContent/Particles/Materials/m_flare_01.m_flare_01","49","12","1","1","7.740530","0","89"
"/Game/StarterContent/Materials/M_Glass.M_Glass","49","33","1","1","63.453892","0","593"
"/Game/StarterContent/Materials/M_Basic_Wall.M_Basic_Wall","49","44","1","1","29.318871","0","1033"
"/Game/StarterContent/Materials/M_Basic_Floor.M_Basic_Floor","49","23","1","1","30.976208","0","298"
"/Game/StarterContent/Materials/M_AssetPlatform.M_AssetPlatform","49","23","1","1","31.078697","0","298"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Arrows.M_LightStage_Arrows","49","4","1","1","2.521932","0","13"
"/Game/Models/OutsourcedModels/Pottery_Bowl_Mat.Pottery_Bowl_Mat","49","14","5","1","0.000000","0","41"
"/Game/Models/OutsourcedModels/Helice.Helice","49","14","5","1","0.000000","0","41"
"/Game/Models/OutsourcedArt/HassanModels/lambert1.lambert1","49","44","5","1","36.182663","0","956"
"/Game/Models/OutsourcedArt/EllaModels/lambert1.lambert1","49","44","5","1","0.000000","0","956"
"/Game/Models/HassanModels/cell/PolySphere1.PolySphere1","49","14","5","1","0.000000","0","41"
"/Game/Models/HassanModels/lambert1.lambert1","49","23","5","1","0.000000","0","221"
"/Game/Models/Hassan/PM3D_Sphere3D2.PM3D_Sphere3D2","49","14","3","1","0.000000","0","46"
"/Game/Models/EllaModels/lambert1.lambert1","49","23","5","1","0.000000","0","221"
"/Game/Models/BlenderModelsReece/Material.Material","49","44","5","1","0.000000","0","956"
"/Game/Models/Material.Material","49","46","5","1","29.303194","0","1024"
"/Game/Megascans/Surfaces/Stucco_Wall_ukmobfecw/lambert1.lambert1","49","14","5","1","0.000000","0","41"
"/Game/Materials/Pickupables/OutlineMaterials/MM_Outline.MM_Outline","49","36","1","1","22.030849","0","772"
"/Game/Materials/M_Indicator.M_Indicator","49","22","1","1","56.484390","0","274"
"/Game/Materials/Unlit.Unlit","49","44","1","1","18.246391","0","1017"
"/Game/LowPolyInterior/Materials/M_LowPolyInterior_Fire.M_LowPolyInterior_Fire","49","9","6","1","6.295604","0","33"
"/Game/LowPolyInterior/Materials/M_LowPolyInterior_BG.M_LowPolyInterior_BG","49","14","1","1","75.601334","0","66"
"/Game/Materials/M_Glass.M_Glass","49","48","1","1","83.004105","0","1196"
"/Game/Materials/M_Fog.M_Fog","49","3","1","1","1.842587","0","8"
