"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/Models/BlenderModelsReece/Wood.Wood","0","14","14","1","0.000000","0","16"
"/Game/Models/BlenderModelsReece/Stone.Stone","0","14","14","1","0.000000","0","16"
"/Game/Models/BlenderModelsReece/Red.Red","0","14","14","1","0.000000","0","16"
"/Game/Levels/Levels/BuildLevel/Material_002.Material_002","0","14","14","1","0.000000","0","16"
"/Game/Levels/Levels/BuildLevel/Material_001.Material_001","0","14","14","1","0.000000","0","16"
"/Game/Models/BlenderModelsReece/MoreOpaqueGlow.MoreOpaqueGlow","0","14","14","1","0.000000","0","16"
"/Game/Models/BlenderModelsReece/MetalOrDarkerGlow.MetalOrDarkerGlow","0","14","14","1","0.000000","0","16"
"/Game/Models/BlenderModelsReece/Metal.Metal","0","14","14","1","0.000000","0","16"
"/Game/Models/BlenderModelsReece/Material_003.Material_003","0","14","14","1","0.000000","0","16"
"/Game/Blueprints/Pickupables/Cores/Prototype_Cores/Material.Material","0","14","14","1","0.000000","0","16"
"/Game/Models/BlenderModelsReece/Material_002.Material_002","0","14","14","1","0.000000","0","16"
"/Game/Models/BlenderModelsReece/Material_001.Material_001","0","14","14","1","0.000000","0","16"
"/Game/Models/BlenderModelsReece/Lighter_Glow.Lighter_Glow","0","14","2","1","0.000000","0","33"
"/Game/Models/BlenderModelsReece/Lid.Lid","0","14","14","1","0.000000","0","16"
"/Game/Models/BlenderModelsReece/Label.Label","0","14","1","1","0.000000","0","30"
"/Game/Models/BlenderModelsReece/Darker_Glow_Frame.Darker_Glow_Frame","0","14","14","1","0.000000","0","16"
"/Game/Models/BlenderModelsReece/Copper.Copper","0","14","14","1","0.000000","0","16"
"/Game/Models/BlenderModelsReece/Blue.Blue","0","14","14","1","0.000000","0","16"
"/Game/Megascans/Surfaces/Stucco_Wall_ukmobfecw/lambert1.lambert1","0","14","2","1","0.000000","0","36"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","0","3","3","1","2.753448","0","3"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","0","27","3","1","20.347559","0","75"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","0","70","14","2","25.262678","0","201"
"/Game/MSPresets/M_MS_Glass_Material/M_MS_Glass_Material.M_MS_Glass_Material","0","31","1","1","277.988953","0","206"
"/Interchange/gltf/M_Unlit.M_Unlit","0","61","48","6","34.345406","0","103"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","0","4","4","1","1.654583","0","4"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","4","4","1","2.519686","0","4"
"/Engine/EditorMaterials/GeometryCollection/SelectedGeometryMaterial.SelectedGeometryMaterial","0","6","6","1","5.794992","0","6"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","0","10","10","1","7.318175","0","10"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","0","4","4","1","1.566420","0","4"
"/Game/Models/Sketchfab/AlarmClock/shell.shell","0","23","2","1","6.840614","0","60"
"/Game/Models/Sketchfab/AlarmClock/plastic_button_1_001.plastic_button_1_001","0","23","2","1","0.000000","0","60"
"/Game/Models/Sketchfab/AlarmClock/plastic_button_1.plastic_button_1","0","23","2","1","0.000000","0","60"
"/Game/Models/Sketchfab/AlarmClock/Mat?riau.Mat?riau","0","23","2","1","0.000000","0","77"
"/Game/Models/Sketchfab/AlarmClock/back.back","0","23","2","1","0.000000","0","60"
"/Game/Models/HassanModels/lambert1.lambert1","0","23","2","1","0.000000","0","60"
"/Game/Models/EllaModels/lambert1.lambert1","0","23","2","1","0.000000","0","60"
"/ControlRig/M_Manip.M_Manip","0","8","9","1","4.891517","0","9"
"/Game/StarterContent/Particles/Materials/m_flare_01.m_flare_01","0","12","12","1","7.868952","0","14"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","0","6","6","1","2.822883","0","6"
"/Game/Materials/M_Fog.M_Fog","0","3","3","1","2.023751","0","5"
"/Game/Models/BlenderModelsReece/M_Plastic.M_Plastic","0","14","14","1","9.276340","0","19"
"/Game/Materials/M_redglow.M_redglow","0","14","14","1","9.317084","0","18"
"/Game/StarterContent/Materials/M_Glass.M_Glass","0","33","33","1","131.752319","0","50"
"/Game/Materials/Brighterglow.Brighterglow","0","18","18","1","14.408813","0","32"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","0","4","4","1","1.956059","0","4"
"/Game/StarterContent/Props/Materials/M_Chair.M_Chair","0","23","3","1","16.321657","0","59"
"/Game/StarterContent/Particles/Materials/M_Burst.M_Burst","0","15","15","1","7.731686","0","15"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","0","135","105","6","255.458496","0","233"
"/Game/StarterContent/Materials/M_Water_Lake.M_Water_Lake","0","23","23","1","16.616388","0","23"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","0","4","4","1","2.486315","0","4"
"/Interchange/gltf/M_ClearCoat.M_ClearCoat","0","135","53","6","256.641663","0","344"
"/Game/StarterContent/Particles/Materials/M_Fire_SubUV.M_Fire_SubUV","0","9","9","1","5.740468","0","9"
"/Game/Models/Hassan/PolySphere1.PolySphere1","0","14","14","1","0.000000","0","16"
"/Game/Models/Hassan/PM3D_Sphere3D2.PM3D_Sphere3D2","0","14","14","1","0.000000","0","16"
"/Game/StarterContent/Materials/M_CobbleStone_Smooth.M_CobbleStone_Smooth","0","23","5","1","22.348726","0","63"
"/Game/StarterContent/Materials/M_Brick_Clay_Beveled.M_Brick_Clay_Beveled","0","23","5","1","17.496582","0","60"
"/Game/StarterContent/Props/Materials/M_Rock.M_Rock","0","23","7","1","17.378447","0","61"
"/Game/Materials/M_Red.M_Red","0","23","23","1","18.886244","0","26"
"/Game/StarterContent/Props/Materials/M_Frame.M_Frame","0","23","23","1","21.491144","0","36"
"/Game/Levels/StoryMode/Materials/M_Landscape.M_Landscape","0","200","100","5","138.844772","14","516"
"/Game/Blueprints/Cells/M_CellGlow.M_CellGlow","0","23","3","1","16.199169","0","59"
"/Game/StarterContent/Materials/M_Basic_Wall.M_Basic_Wall","0","44","6","1","16.085167","0","228"
"/Interchange/gltf/M_Default.M_Default","0","135","83","6","191.256714","0","272"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.M_Wood_Floor_Walnut_Polished","0","23","23","1","17.381252","0","26"
"/Game/Materials/Blue.Blue","0","14","14","1","9.231266","0","18"
"/Game/Megascans/Surfaces/MaterialsMade/M_Carpet.M_Carpet","0","23","23","1","15.556393","0","26"
"/Game/MSPresets/M_MS_Surface_Material/M_MS_Surface_Material.M_MS_Surface_Material","0","23","1","1","16.176117","0","60"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","0","8","9","1","5.315245","0","17"
"/Game/StarterContent/Materials/M_Water_Ocean.M_Water_Ocean","0","23","8","1","18.027100","0","79"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile.M_Tech_Hex_Tile","0","23","8","1","16.406483","0","75"
"/Game/StarterContent/Materials/M_Rock_Basalt.M_Rock_Basalt","0","23","3","1","17.192833","0","59"
"/Game/StarterContent/Materials/M_Metal_Steel.M_Metal_Steel","0","23","23","1","15.167970","0","23"
"/Game/StarterContent/Materials/M_Metal_Brushed_Nickel.M_Metal_Brushed_Nickel","0","23","23","1","16.601635","0","23"
"/Game/StarterContent/Props/Materials/M_Lamp.M_Lamp","0","23","23","1","16.526342","0","23"
"/Game/Materials/Magnet/MM_Magnet.MM_Magnet","0","14","14","1","9.477529","0","16"
"/Game/StarterContent/Materials/M_CobbleStone_Rough.M_CobbleStone_Rough","0","23","23","1","20.030294","0","27"
"/Game/Materials/M_DrkBlueGlow.M_DrkBlueGlow","0","23","23","1","15.947555","0","27"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Master.M_LightStage_Skybox_Master","0","8","8","2","4.360823","0","9"
"/Game/Materials/Blueglow.Blueglow","0","18","18","1","15.055709","0","18"
"/Interchange/gltf/M_Sheen.M_Sheen","0","135","98","6","238.653046","0","239"
"/Game/MSPresets/M_MS_Default_Fuzz_Material/M_MS_Default_Fuzz_Material.M_MS_Default_Fuzz_Material","0","14","14","1","10.839613","0","14"
"/Game/StarterContent/Materials/M_Concrete_Panels.M_Concrete_Panels","0","23","23","1","17.165386","0","33"
"/Game/StarterContent/Materials/M_Concrete_Grime.M_Concrete_Grime","0","23","23","1","16.716549","0","26"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","0","4","4","1","1.415466","0","4"
"/Game/Materials/Pickupables/M_Ghost.M_Ghost","0","24","4","1","87.025009","0","62"
"/Game/StarterContent/Materials/M_Metal_Rust.M_Metal_Rust","0","23","3","1","16.779181","0","59"
"/Game/StarterContent/Materials/M_Metal_Chrome.M_Metal_Chrome","0","23","3","1","16.338840","0","59"
"/Game/StarterContent/Materials/M_Ground_Gravel.M_Ground_Gravel","0","23","3","1","17.445902","0","59"
"/Game/Levels/LowPolyInterior/Materials/M_LowPolyInterior_01.M_LowPolyInterior_01","0","23","3","1","16.257280","0","59"
"/Engine/EditorMeshes/ColorCalibrator/M_GreyBall.M_GreyBall","0","35","8","1","23.572334","0","153"
"/Bridge/MSPresets/M_MS_Glass_Material/M_MS_Glass_Material.M_MS_Glass_Material","0","31","2","1","259.345825","0","133"
"/Game/Materials/Pickupables/OutlineMaterials/MM_Outline.MM_Outline","0","32","3","1","19.839767","0","85"
"/Game/Materials/Pickupables/M_Connector.M_Connector","0","23","23","1","16.087620","0","23"
"/Game/StarterContent/Materials/M_ColorGrid_LowSpec.M_ColorGrid_LowSpec","0","23","23","1","15.726540","0","26"
"/Game/Workshop_LowPoly/Materials/M_MasterMaterial.M_MasterMaterial","0","65","29","2","42.506721","0","206"
"/Game/StarterContent/Materials/M_Rock_Sandstone.M_Rock_Sandstone","0","23","23","1","16.953938","0","23"
"/Game/MSPresets/M_MS_Imperfection_Material_VT/M_MS_Imperfection_Material_VT.M_MS_Imperfection_Material_VT","0","14","14","1","9.952462","0","23"
"/Game/MSPresets/M_MS_Imperfection_Material/M_MS_Imperfection_Material.M_MS_Imperfection_Material","0","14","14","1","0.000000","0","23"
"/Game/StarterContent/Particles/Materials/M_Dust_Particle.M_Dust_Particle","0","72","10","1","53.661148","0","322"
"/Game/Models/OutsourcedArt/HassanModels/lambert1.lambert1","0","44","2","1","14.834387","0","183"
"/Game/Models/OutsourcedArt/EllaModels/lambert1.lambert1","0","44","2","1","0.000000","0","183"
"/Engine/EditorMeshes/ColorCalibrator/M_ChromeBall.M_ChromeBall","0","35","5","1","23.672112","0","110"
"/Engine/EditorMeshes/ColorCalibrator/M_ColorGrid.M_ColorGrid","0","35","3","1","8.041872","0","118"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","0","44","25","2","29.669552","0","110"
"/Game/Materials/M_GreenGlow.M_GreenGlow","0","23","3","1","15.675310","0","59"
"/Game/StarterContent/Materials/M_AssetPlatform.M_AssetPlatform","0","23","4","1","15.701959","0","66"
"/Game/StarterContent/Materials/M_Rock_Marble_Polished.M_Rock_Marble_Polished","0","23","3","1","16.579798","0","71"
"/Game/Materials/Pickupables/M_Treads.M_Treads","0","14","3","1","9.162616","0","43"
"/Game/StarterContent/Props/Materials/M_Door.M_Door","0","23","3","1","16.282751","0","59"
"/Game/MSPresets/M_MS_Default_Transmission_Material_VT/M_MS_Default_Transmission_Material_VT.M_MS_Default_Transmission_Material_VT","0","14","14","1","10.806525","0","17"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoat.M_ClearCoat","0","23","1","1","15.435213","0","58"
"/Game/MSPresets/M_MS_Default_Transmission_Material/M_MS_Default_Transmission_Material.M_MS_Default_Transmission_Material","0","14","14","1","9.655239","0","17"
"/Game/StarterContent/Materials/M_CobbleStone_Pebble.M_CobbleStone_Pebble","0","23","5","1","16.638315","0","75"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","36","3","1","15.680639","0","111"
"/Game/StarterContent/Materials/M_Brick_Cut_Stone.M_Brick_Cut_Stone","0","23","23","1","16.101885","0","24"
"/Game/StarterContent/Materials/M_Brick_Clay_New.M_Brick_Clay_New","0","23","1","1","15.865756","0","58"
"/Game/Materials/Unlit.Unlit","0","36","3","1","14.935592","0","86"
"/Game/Materials/M_White.M_White","0","23","23","1","15.467433","0","24"
"/Game/Materials/M_Green.M_Green","0","23","1","1","17.186796","0","58"
"/Game/Materials/M_Metal.M_Metal","0","23","1","1","17.964661","0","65"
"/Game/Levels/Levels/Kitchen/KitchenLevel/NewMaterial.NewMaterial","0","14","14","1","0.000000","0","15"
"/Game/Materials/Pickupables/Core/M_InnerCore_1.M_InnerCore_1","0","44","44","1","39.698696","0","44"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","0","35","2","1","27.933323","0","107"
"/Game/StarterContent/Materials/M_Ceramic_Tile_Checker.M_Ceramic_Tile_Checker","0","23","23","1","16.570812","0","24"
"/Game/StarterContent/Materials/M_Brick_Hewn_Stone.M_Brick_Hewn_Stone","0","23","23","1","15.804759","0","24"
"/Game/StarterContent/Particles/Materials/M_smoke_subUV.M_smoke_subUV","0","54","22","1","44.229073","0","141"
"/Game/Materials/M_Brown.M_Brown","0","44","44","1","30.360878","0","55"
"/Game/Materials/M_Black.M_Black","0","23","1","1","15.873045","0","58"
"/Game/StarterContent/Materials/M_Rock_Slate.M_Rock_Slate","0","23","1","1","16.808506","0","58"
"/Game/StarterContent/Materials/M_Metal_Gold.M_Metal_Gold","0","23","23","1","15.551361","0","24"
"/Game/StarterContent/Materials/M_Ground_Grass.M_Ground_Grass","0","23","1","1","16.047926","0","58"
"/Game/Levels/StoryMode/Materials/M_Master.M_Master","0","23","1","1","16.972588","0","58"
"/Game/MSPresets/M_MS_Surface_Material_VT/M_MS_Surface_Material_VT.M_MS_Surface_Material_VT","0","14","14","1","9.617067","0","17"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","0","28","6","1","19.786116","0","73"
"/Game/Models/BlenderModelsReece/Material.Material","0","44","5","1","19.459259","0","157"
"/Game/StarterContent/Materials/M_Concrete_Poured.M_Concrete_Poured","0","23","1","1","15.846136","0","58"
"/Game/Models/Material.Material","0","46","2","1","15.970689","0","153"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","68","2","1","388.556519","0","311"
"/Game/StarterContent/Materials/M_Tech_Checker_Dot.M_Tech_Checker_Dot","0","23","1","1","13.413161","0","58"
"/Game/Materials/Pickupables/M_LockedPickupable.M_LockedPickupable","0","24","2","1","70.402817","0","61"
"/Game/StarterContent/Props/Materials/M_Statue.M_Statue","0","23","1","1","14.647268","0","58"
"/Game/StarterContent/Particles/Materials/M_radial_ramp.M_radial_ramp","0","12","12","1","6.377205","0","18"
"/Game/StarterContent/Particles/Materials/M_Radial_Gradient.M_Radial_Gradient","0","12","12","1","0.000000","0","18"
"/Game/StarterContent/Props/Materials/M_Shelf.M_Shelf","0","23","1","1","13.502765","0","58"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Arrows.M_LightStage_Arrows","0","4","4","1","1.747952","0","4"
"/Game/StarterContent/Materials/M_Wood_Walnut.M_Wood_Walnut","0","23","1","1","13.508861","0","58"
"/Game/Models/Sketchfab/Speaker/source/speaker_04.speaker_04","0","23","23","1","14.474668","0","27"
"/Game/Materials/M_Beige.M_Beige","0","23","23","1","14.878401","0","35"
"/Game/StarterContent/Materials/M_Wood_Pine.M_Wood_Pine","0","23","1","1","15.103185","0","67"
"/Game/Models/Sketchfab/Backpack/Material.Material","0","23","1","1","15.069067","0","73"
"/Game/MSPresets/M_MS_SurfaceBlend_Material/M_MS_SurfaceBlend_Material.M_MS_SurfaceBlend_Material","0","14","14","1","9.069634","0","17"
"/Game/MSPresets/M_MS_Foliage_Material/M_MS_Foliage_Material.M_MS_Foliage_Material","0","29","11","1","18.448412","0","80"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","0","84","7","1","77.155975","0","454"
"/Game/Levels/Levels/Kitchen/KitchenLevel/Props.Props","0","14","1","1","7.862070","0","34"
"/Game/Levels/Levels/Kitchen/KitchenLevel/Grey.Grey","0","23","3","1","13.285177","0","55"
"/Game/Materials/Pickupables/Core/M_OuterCore.M_OuterCore","0","44","11","1","28.258167","0","143"
"/Game/MSPresets/M_MS_Billboard_Material/M_MS_Billboard_Material.M_MS_Billboard_Material","0","58","1","1","50.058666","0","269"
"/Game/StarterContent/Particles/Materials/M_explosion_subUV.M_explosion_subUV","0","9","3","1","5.070130","0","37"
"/Game/StarterContent/Materials/M_Concrete_Tiles.M_Concrete_Tiles","0","23","1","1","14.016913","0","129"
"/Game/Materials/Pickupables/Core/M_CoreCore.M_CoreCore","0","44","4","1","27.747076","0","237"
"/Engine/EngineMaterials/AntiAliasedTextMaterialTranslucent.AntiAliasedTextMaterialTranslucent","0","20","1","1","15.778406","0","72"
"/Game/MSPresets/M_MS_Default_Fuzz_Material_VT/M_MS_Default_Fuzz_Material_VT.M_MS_Default_Fuzz_Material_VT","0","14","5","1","8.940994","0","62"
"/Engine/Engine_MI_Shaders/M_ES_Phong_Opaque_Master_01.M_ES_Phong_Opaque_Master_01","0","35","35","1","24.224665","0","50"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","0","87","33","1","65.590103","0","414"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","29","31","1","17.900303","0","50"
"/Game/StarterContent/Materials/M_Brick_Clay_Old.M_Brick_Clay_Old","0","23","1","1","16.050085","0","58"
"/Game/Materials/M_PinkGlow.M_PinkGlow","0","23","1","1","15.347018","0","58"
"/Game/Materials/M_Indicator.M_Indicator","0","22","2","1","161.989548","0","65"
"/Game/StarterContent/Materials/M_Basic_Floor.M_Basic_Floor","0","23","1","1","14.727515","0","58"
"/Game/StarterContent/Materials/M_Tech_Panel.M_Tech_Panel","0","23","1","1","14.667803","0","58"
"/Game/MSPresets/M_MS_ImperfectionDecal_Material_VT/M_MS_ImperfectionDecal_Material_VT.M_MS_ImperfectionDecal_Material_VT","0","21","5","1","15.045177","21","110"
"/Game/MSPresets/M_MS_Decal_Material_VT/M_MS_Decal_Material_VT.M_MS_Decal_Material_VT","0","21","4","1","15.272997","21","109"
"/Game/Materials/Pickupables/Core/M_InnerCore_3.M_InnerCore_3","0","44","22","1","28.502209","0","121"
"/Game/MSPresets/M_MS_Default_Material/M_MS_Default_Material.M_MS_Default_Material","0","14","2","1","9.493969","0","43"
"/Game/LowPolyInterior/Materials/M_LowPolyInterior_01.M_LowPolyInterior_01","0","44","3","1","13.517200","0","156"
"/Engine/EditorMaterials/Thumbnails/SkySphereMaterial.SkySphereMaterial","0","23","23","1","14.682394","0","23"
"/Engine/EngineDebugMaterials/BoneWeightMaterial.BoneWeightMaterial","0","35","35","1","22.585003","0","59"
"/Game/Models/BlenderModelsReece/OpaieGrey.OpaieGrey","0","18","18","1","13.526076","0","24"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","0","127","48","1","88.221184","0","702"
"/Game/StarterContent/Props/Materials/M_Bush.M_Bush","0","42","6","1","25.443579","0","182"
"/Game/StarterContent/Particles/Materials/M_Heat_Distortion.M_Heat_Distortion","0","21","21","1","9.703511","0","30"
"/Game/StarterContent/Props/Materials/M_TableRound.M_TableRound","0","23","23","1","15.071197","0","35"
"/Game/StarterContent/Props/Materials/M_StatueGlass.M_StatueGlass","0","33","9","1","136.434830","0","87"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.M_Wood_Floor_Walnut_Worn","0","23","3","1","15.446770","0","55"
"/Interchange/gltf/M_Transmission.M_Transmission","0","50","8","2","463.946564","0","145"
"/Game/Materials/M_Gray.M_Gray","0","23","6","1","14.583783","0","75"
"/Game/Materials/M_Glass.M_Glass","0","66","2","1","269.285278","0","252"
"/Game/StarterContent/Particles/Materials/M_Spark.M_Spark","0","9","1","1","5.822466","0","33"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.M_Tech_Hex_Tile_Pulse","0","23","23","1","16.141504","0","34"
"/Game/StarterContent/Materials/M_Metal_Burnished_Steel.M_Metal_Burnished_Steel","0","23","23","1","15.487342","0","23"
"/Game/StarterContent/Materials/M_Ground_Moss.M_Ground_Moss","0","23","23","1","15.194214","0","34"
"/Game/Materials/Pickupables/M_Wheel.M_Wheel","0","44","44","1","32.700241","0","80"
"/Game/MSPresets/M_MS_Imperfection_Material_VT/M_MS_Imperfection_Material_Var_VT.M_MS_Imperfection_Material_Var_VT","0","14","14","1","9.479420","0","26"
"/Game/Levels/Levels/Kitchen/KitchenLevel/Storage.Storage","0","23","1","1","15.232874","0","66"
"/Niagara/DefaultAssets/DefaultSpriteMaterial.DefaultSpriteMaterial","0","30","5","1","21.515699","0","94"
"/Engine/EngineDebugMaterials/WireframeMaterial.WireframeMaterial","0","347","12","1","185.985077","0","5273"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","0","35","1","1","22.757664","0","105"
"/Game/Materials/M_Wood.M_Wood","0","14","4","1","8.714254","0","39"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","656","12","1","445.078949","0","7625"
"/Game/StarterContent/Materials/M_Wood_Oak.M_Wood_Oak","0","23","23","1","16.778265","0","34"
"/Game/StarterContent/Materials/M_Metal_Copper.M_Metal_Copper","0","23","23","1","16.089125","0","34"
"/Game/MSPresets/M_MS_ImperfectionDecal_Material/M_MS_ImperfectionDecal_Material.M_MS_ImperfectionDecal_Material","0","21","21","1","16.556536","21","72"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","0","58","12","1","57.811264","0","236"
"/Game/Materials/ThingMaterials/M_Thing.M_Thing","0","23","23","1","15.471033","0","34"
"/Game/Materials/Pickupables/Core/M_InnerCore_2.M_InnerCore_2","0","44","12","1","29.014772","0","120"
"/Game/MSPresets/M_MS_Default_Material_VT/M_MS_Default_Material_VT.M_MS_Default_Material_VT","0","14","14","1","9.606180","0","16"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoatBlack.M_ClearCoatBlack","0","23","23","1","10.876211","0","23"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","0","5","5","1","2.659997","0","5"
"/Game/MSPresets/M_MS_Decal_Material/M_MS_Decal_Material.M_MS_Decal_Material","0","21","21","1","11.230830","21","72"
"Globals","49","5606","0","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","49","4","4","1","1.432351","0","4"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","49","7","8","1","2.705617","0","8"
